STATION,STATION_NAME,DATE,PRCP,SNOW,TSUN,TMAX,TMIN,AWND
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141215,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141216,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141217,0.58,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141218,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141219,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141220,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141221,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141222,0.01,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141223,0.12,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141224,0.19,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141225,0.52,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141226,0.03,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141227,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141228,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141229,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141230,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20141231,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150101,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150102,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150103,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150104,1.04,2.4,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150105,0.14,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150106,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150107,0.02,0.2,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150108,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150109,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150110,0.06,0.6,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150111,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150112,0.02,0.2,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150113,0.10,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150114,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150115,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150116,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150117,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150118,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150119,0.93,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150120,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150121,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150122,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150123,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150124,0.18,2.1,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150125,0.51,4.2,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150127,1.04,16.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150128,-9999,4.5,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150130,0.03,0.2,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150131,0.04,0.7,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150201,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150202,0.30,3.3,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150203,0.60,7.9,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150204,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150205,0.07,0.6,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150206,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150207,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150208,0.28,3.3,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150209,0.34,3.7,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150210,0.28,2.6,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150211,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150212,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150213,0.02,0.5,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150214,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150215,0.51,9.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150216,0.04,1.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150221,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150222,0.25,2.5,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150223,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150224,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150225,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150226,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150227,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150228,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150301,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150302,0.16,1.9,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150303,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150304,0.42,1.8,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150305,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150306,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150307,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150308,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150309,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150310,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150311,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150312,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150313,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150314,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150315,0.62,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150316,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150317,0.06,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150318,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150319,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150320,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150321,0.05,0.9,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150322,0.01,0.2,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150323,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150324,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150325,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150326,0.09,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150327,0.54,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150328,0.04,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150329,0.21,1.1,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150330,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150331,0.01,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150401,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150402,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150403,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150404,0.44,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150405,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150406,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150407,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150408,0.04,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150410,0.18,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150411,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150412,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150413,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150414,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150415,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150416,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150417,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150418,0.04,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150419,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150420,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150421,1.42,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150422,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150423,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150424,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150425,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150426,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150427,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150428,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150429,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150430,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150501,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150502,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150503,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150504,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150505,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150506,0.02,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150507,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150508,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150509,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150510,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150511,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150512,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150513,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150514,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150515,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150516,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150517,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150518,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150519,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150520,0.10,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150521,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150522,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150523,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150524,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150525,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150526,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150527,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150528,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150529,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150530,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150531,0.08,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150601,0.47,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150602,1.48,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150603,0.13,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150604,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150605,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150606,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150607,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150608,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150609,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150610,0.40,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150611,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150612,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150613,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150614,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150615,0.36,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150616,0.64,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150617,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150618,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150619,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150620,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150621,1.24,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150622,0.78,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150623,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150624,0.13,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150625,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150626,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150627,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150628,1.05,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150629,0.37,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150630,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150701,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150702,0.50,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150703,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150704,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150705,0.04,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150706,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150707,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150708,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150709,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150710,1.75,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150711,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150712,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150713,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150714,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150715,0.13,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150716,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150717,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150718,0.26,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150719,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150720,0.05,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150721,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150722,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150723,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150724,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150725,0.15,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150726,0.01,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150727,0.04,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150728,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150729,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150730,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150731,0.15,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150801,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150802,0.30,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150803,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150804,0.03,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150805,0.95,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150806,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150807,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150808,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150809,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,20150810,0.00,0.0,-9999,-9999,-9999,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,20120810,0.54,-9999,-9999,87,70,5.59
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,20120811,0.00,-9999,-9999,86,68,4.03
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,20120812,0.03,-9999,-9999,86,71,6.04
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,20120813,0.01,-9999,-9999,87,65,4.47
